Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
"We want our country to get moving and healthy again. But we must take the necessary, rational steps, grounded in sc… https://t.co/tMiyGFWXiE",[],4989,22,0.25,Positive
"I'm incredibly honored by @SpeakerPelosi's endorsement and grateful for her historic leadership in Congress. 

Toge… https://t.co/oGV2JfV182",[],9621,16,0.8553,Positive
America has always met every big challenge with an even bigger solution — this moment should be no different. We ne… https://t.co/zJc7sfD1Pp,[],7312,22,0.1027,Positive
"Wealthy firms with ties to Trump got millions, while countless small businesses were turned away. No wonder he want… https://t.co/AfYI1iM8bu",[],13393,20,0.0772,Positive
The American people are stepping up and rising to meet this moment. It's time for our president to do the same.,[],9043,21,0.0,Neutral
"Now more than ever, we need a president who will choose hope over fear, unity over division, truth over lies, and s… https://t.co/YLcVpiZCJ9",[],3697,23,-0.2023,Negative
"Imagine the future we can build with Donald Trump out of the White House. A future where:

- Health care is a right… https://t.co/GdZcbqAquM",[],23319,24,0.4939,Positive
The workers on the front lines of this crisis are risking their lives every day to combat COVID-19 and keep this co… https://t.co/TyYuyIqbpt,[],5610,23,-0.8616,Negative
"366 days ago, we launched this campaign.

192 days from now, we’ll beat Donald Trump.

Let’s go win this thing, tog… https://t.co/Gl7IUOgxZB",[],6341,22,0.6486,Positive
@carobrissett @pizzahut I bet this made their day. Thank you for stepping up and doing what you can to help those o… https://t.co/yQcfduQV10,[],14,23,0.6369,Positive
"@Emmieinthecity Michelle, this is a great idea. Thank you for doing what you can to ensure folks have the masks they need to stay safe.",[],11,25,0.9022,Positive
"@Im4fit Julie, I can’t thank you enough for all you’re doing to ensure folks have food and supplies during this crisis.",[],11,21,-0.1962,Negative
"@a_zinsner8 @TeamJoe This is great, Addie. Tell your mom and sister I say thank you for lending a helping hand to your neighbors.",[],23,23,0.9001,Positive
"@AmandaLinton23 @templehospital Amanda, this is remarkable. Thank you for stepping up and supporting our front line… https://t.co/SmCiCiII2n",[],13,17,0.8402,Positive
"Today, folks across the nation have showed their compassion by participating in our first ever #SOULSaturday.  Tune… https://t.co/QBJWjePRzi",['SOULSaturday'],2722,18,0.4588,Positive
"One year ago, we launched this campaign. Whether you were on #TeamJoe from day one or have joined in recent weeks —… https://t.co/D5ojVCQm6s",['TeamJoe'],6533,23,0.128,Positive
It’s stories like these that make me so proud to be an American and make me confident that we will overcome this. B… https://t.co/eeBZBqQ6bO,[],707,24,0.8655,Positive
"After seeing the shortage of masks around the country, Marilyn decided to step up and organize efforts in Northern… https://t.co/OAk7DsN7Mo",[],718,20,-0.25,Negative
"Older adults are especially vulnerable to COVID-19. Recognizing that, Erica decided to organize youth in her commun… https://t.co/yJ221fs0UJ",[],262,18,-0.2944,Negative
"Brien usually works at the Ford Plant in Rawsonville, Michigan, driving a semi. But when the plant started assembli… https://t.co/1McDTFAM2o",[],224,20,0.0,Neutral
"John, a Facilities Maintainer from Staten Island, recently contracted and survived the coronavirus. Shortly after h… https://t.co/MlyWkKEqsu",[],248,17,0.5106,Positive
"Across the country, people are stepping up and doing incredible things amid this pandemic. It’s who we are as Ameri… https://t.co/WASwZDNrRE",[],3110,21,0.0,Neutral
"Tonight, we’re hosting a #SOULSaturday rally to celebrate the one-year anniversary of our campaign! Join us at 7 PM… https://t.co/LY6aWphUQD",['SOULSaturday'],1232,20,0.7345,Positive
"We may be physically apart, but folks across the country are coming together to check in on their neighbors and tha… https://t.co/DsyLGKyjm6",[],1661,22,0.0,Neutral
"When I announced my campaign one year ago today, I said we were in a battle for the soul of the nation.

One year l… https://t.co/w6yTY1kICp",[],18523,26,-0.3818,Negative
Donald Trump needs to step up and do everything he can to give our front line workers the protective equipment they… https://t.co/xOQLPHHcSB,[],6149,22,0.0,Neutral
"I know times are tough, but we have to campaign as hard as ever to take the strongest fight possible to Donald Trum… https://t.co/YX32U8Zo6k",[],3367,24,-0.1027,Negative
"Folks, to celebrate the one-year anniversary of our campaign, we'll be hosting a #SOULSaturday Rally tomorrow night… https://t.co/F7Cns5EM4I",['SOULSaturday'],2239,18,0.5719,Positive
"The health of the American people is not a joke, Mr. President. https://t.co/4jjYlULrxA",[],19586,13,-0.2235,Negative
"I can’t believe I have to say this, but please don’t drink bleach.",[],324008,13,0.4497,Positive
"Let me be clear: This crisis isn’t about you, Mr. President. https://t.co/w6Ntdc5pEy",[],13144,12,-0.5065,Negative
"Today, we remember the atrocities faced by the Armenian people in the Metz Yeghern — the Armenian Genocide. If elec… https://t.co/sqr34aC3oB",[],3715,21,0.0,Neutral
"No matter who you supported throughout the primary, I want you to know that you have a home in our campaign. You’re… https://t.co/NMy4OL0iaY",[],3087,23,0.3666,Positive
These folks are American heroes. https://t.co/dkmOTskx8x,[],5168,6,0.5106,Positive
"I know this is a dark time for so many people, just know that we will get through this. We will emerge from this cr… https://t.co/Q1ZRt5g1nP",[],2819,26,0.0,Neutral
"UV light? Injecting disinfectant?

Here’s an idea, Mr. President: more tests. Now. And protective equipment for act… https://t.co/0hFrg3rs2e",[],29960,18,0.0,Neutral
"The words of a president matter — never more than in times of crisis. A president should seek to calm and heal, pro… https://t.co/9hRKBzIhhR",[],8179,24,-0.4019,Negative
Donald Trump will always put his wealthy and well-connected friends first — that should come as no surprise. But to… https://t.co/ooKGKeQmkA,[],7618,21,0.3384,Positive
"To celebrate the one-year anniversary of our campaign, we're hosting our first #SOULSaturday this weekend. Folks ac… https://t.co/EP2x9fD1vF",['SOULSaturday'],3781,18,0.5719,Positive
"As Muslim families across America and around the world celebrate the beginning of Ramadan, @DrBiden and I want to e… https://t.co/YxMNyVOrJc",[],2508,21,0.6124,Positive
Times of crisis often bring out our best. There are so many stories of good happening around the world amid the COV… https://t.co/qIjY0iNCGI,[],1840,23,0.4588,Positive
26 million people unemployed. That's not just a statistic  — every one is a life thrown into uncertainty. Every wor… https://t.co/fYzQB6S8jV,[],9489,21,-0.34,Negative
"Unlike our current president, I will always choose science over fiction. https://t.co/56J7o7mDus",[],13475,12,0.0,Neutral
Make no mistake: The climate crisis poses an existential threat to our future. But I know the American people have… https://t.co/3jzgzvdBxH,[],6393,21,-0.4993,Negative
"Workers, like grocery store cashiers, are on the front lines of this crisis risking their lives every day to combat… https://t.co/SS1x49NIca",[],3399,21,-0.6883,Negative
Our planet cannot afford four more years of Donald Trump.,[],57277,10,0.0,Neutral
We have the power to change the future of our planet — and it starts at the ballot box this November. https://t.co/9COHq8TRZ8,[],3010,22,0.0,Neutral
"This #EarthDay, let’s recommit to doing everything in our power to combat climate change. That starts with voting D… https://t.co/lcssCprGRW",['EarthDay'],4849,20,-0.34,Negative
@OfficialJLD Stranger things have happened.,[],422,5,0.0,Neutral
"Fifty years ago, #EarthDay began as a day of organizing that demonstrated the power of community action. This year,… https://t.co/HfCY9fy93P",['EarthDay'],1839,20,0.0,Neutral
"The climate emergency requires our urgent action. As president, I will:

- Ensure we achieve a 100% clean energy ec… https://t.co/SOSlD1JjnH",[],7192,21,0.6808,Positive
Join me on Earth Day for a virtual town hall with special guest Al Gore — on one of the most pressing issues facing… https://t.co/msNkBgeNM3,[],1964,25,0.5994,Positive
Join me on #EarthDay for a virtual town hall — on one of the most pressing issues facing the world. Tune in at 2:30… https://t.co/GreRknsiuF,['EarthDay'],711,25,0.296,Positive
"Throughout my career, I've been committed to the fight against climate change. And on day one as president, I'll ge… https://t.co/1NgYy9Kyv5",[],5639,21,-0.128,Negative
"On #EarthDay, we're reminded that there is no more urgent crisis facing this nation, or the world, than the threat… https://t.co/Dm4Ourdrju",['EarthDay'],4004,21,-0.8158,Negative
"Folks, we just launched a special #EarthDay episode of Here's the Deal! Governor @JayInslee joins me for a discussi… https://t.co/5w2Hii3G9q",['EarthDay'],2107,20,0.5411,Positive
"The Trump Administration promised 27 million tests by the end of March.

As of now, only 4 million have been comple… https://t.co/ZRqFZ5Y7gN",[],21675,22,0.3612,Positive
"The Paycheck Protection Program was intended to send help to the small businesses that needed it most, but Presiden… https://t.co/XUXIC0TSIw",[],5196,20,0.2144,Positive
"The right to vote is the most fundamental American right there is. We need to immediately expand vote-by-mail, onli… https://t.co/mcZ6TKS25i",[],10332,20,0.3182,Positive
I know COVID-19 is causing many people to feel anxious about what the future holds or lonely during this time of so… https://t.co/hwkYSHCmS2,[],3609,23,-0.5423,Negative
"This Holocaust Remembrance Day, as we remember the millions of Jews who lost their lives at the hands of the Nazi r… https://t.co/E4hU2CwpM5",[],9000,23,-0.3182,Negative
"Out of every trial and tribulation, America has always emerged stronger — and we will again. We will not be defeated.",[],8825,21,0.6315,Positive
"I am honored to have the endorsement of the League of Conservation Voters, a leading environmental advocacy organiz… https://t.co/VpZPgDJWWW",[],6493,19,0.7269,Positive
"In March alone, this campaign raised $46.7 million, with 70% from online donations. This virus has changed our camp… https://t.co/3dO6GfvYrb",[],3309,20,-0.25,Negative
The President needs to stop blaming others and do his job.,[],38682,11,-0.6597,Negative
"Tune in now as @fred_guttenberg hosts a town hall on gun violence with #StudentsForBiden, 21 years after the Columb… https://t.co/6ZSItsZaLo",['StudentsForBiden'],2398,20,-0.7579,Negative
"No kid should fear for their life at school &amp; no parent should worry whether their kid will come home safe. Today,… https://t.co/vtVPGKDRIw",[],1656,23,-0.765,Negative
The office of the presidency comes with the ultimate responsibility for the biggest decisions in the world. Every g… https://t.co/MJGycPCm4G,[],26504,20,0.0,Neutral
"Like many families, we have had to find new ways to stay connected while we're physically apart. We've been video c… https://t.co/ON37dN0xG0",[],4520,22,0.3612,Positive
"On #SOULSaturday, folks will be doing everything from sewing masks and hosting food drives to writing letters to fi… https://t.co/OBzpOPtTQr",['SOULSaturday'],1328,20,0.0,Neutral
"In times of crisis, Americans stand as one. We lend a hand to our neighbors and take care of those in need. It's wh… https://t.co/0NWJFaptKG",[],5115,25,0.3182,Positive
"We have to come together to make Donald Trump a one-term president. Once we do that, we will not only do the hard w… https://t.co/GtXOnTz6wp",[],22645,25,-0.1027,Negative
"On this week’s episode of Here’s the Deal, Senator @AmyKlobuchar joins me for a discussion on how COVID-19 has impa… https://t.co/XRjOFQd0rX",[],1584,21,0.0,Neutral
"At a time when Trump is fanning the flames of white supremacy and hatred in our country, my heart is with the famil… https://t.co/AghH7dKs6H",[],12696,24,0.0516,Positive
Tune in to watch @SymoneDSanders and actor @TonyGoldwyn host a town hall on how COVID-19 has impacted workers in th… https://t.co/aCI9nuAkS0,[],1361,21,0.0,Neutral
".@DrBiden and I are keeping the loved ones of the more than 40,000 people in the U.S. we've lost due to COVID-19 in… https://t.co/u0YI9iE2Np",[],6577,24,0.3818,Positive
"Tonight, @SymoneDSanders and actor @TonyGoldwyn will be hosting a town hall focused on how COVID-19 is impacting wo… https://t.co/C9XaMATVCf",[],868,19,0.3818,Positive
"To everyone working on the front lines of this crisis, thank you. We truly couldn't get through this without you. https://t.co/vr10U5pca6",[],8681,21,-0.1217,Negative
"No President can promise to prevent future outbreaks. But I can promise you that when I'm President, we will prepar… https://t.co/Vsw7m6kqNd",[],35852,21,0.4678,Positive
At a time when studies are linking air pollution with COVID-19 mortality rates for the most vulnerable in our socie… https://t.co/p7i2Dk4Brx,[],8187,21,-0.2944,Negative
"As Kierkegaard said, “faith sees best in the dark.” I've always believed that. This pandemic is keeping many commun… https://t.co/mMehL6kN9U",[],2732,20,0.6369,Positive
"The United States should be standing up for freedom and standing with the people of Hong Kong. Instead, Trump has s… https://t.co/HvbsZ6v7br",[],9992,22,0.7906,Positive
I couldn't be prouder of my friends @LadyGaga and Chris Martin of @Coldplay for organizing the @GlblCtzn One World:… https://t.co/twjhq0CVC1,[],4452,20,0.121,Positive
"On Sunday night, @SymoneDSanders and actor @TonyGoldwyn will be hosting an unemployment town hall on how COVID-19 i… https://t.co/qx075N16Xq",[],1281,19,-0.4404,Negative
We will not be defeated. https://t.co/PSbYSIE4CM,[],3523,6,0.3724,Positive
Donald Trump left our country unprepared and unprotected for the worst public health and economic crisis in our lif… https://t.co/VS59tCx5r8,[],30597,20,-0.8934,Negative
Donald Trump says he’s a wartime president — it’s time for him to act like one.,[],11556,16,0.3612,Positive
"Donald Trump may not like it, but it's his responsibility to step up and lead our nation's testing strategy. Mass t… https://t.co/6tIFOGqWQF",[],14935,22,-0.1419,Negative
Donald Trump continues to do the exact thing we teach our kids not to do: blame others. It’s always somebody else's… https://t.co/iocB44l0GN,[],10150,22,0.2584,Positive
"Donald Trump is not responsible for COVID-19, but he is responsible for our slow, uncoordinated response.

Experts… https://t.co/MifoqQga1V",[],13570,18,0.3546,Positive
President Trump is trying to rewrite history when it comes to China and COVID-19 — but the facts don't back him up.… https://t.co/V65Wtl7lQm,[],25553,23,0.0,Neutral
The uncomfortable truth is that Donald Trump left America exposed and vulnerable to this pandemic. He ignored the w… https://t.co/f1K2CdSord,[],19176,20,-0.5859,Negative
I know the American people will beat this. We’re brave and big-hearted. We’ve emerged stronger from every crisis th… https://t.co/Qrj4nOk33f,[],6735,20,0.2263,Positive
We’re in the middle of a global pandemic. No one feeling ill should have to choose between earning a paycheck or st… https://t.co/c12A319bVK,[],11667,23,-0.6564,Negative
"It's been a big week: President Obama, Senator Sanders, and Senator Warren all endorsed our campaign — and we need… https://t.co/VOOnD6W3ts",[],3948,21,0.25,Positive
"Together, we will defeat Donald Trump. https://t.co/2nF0qVGGaH",[],18051,7,-0.4588,Negative
Today’s news that more than 22 million people filed unemployment claims over the last month is devastating. It’s cl… https://t.co/HAQSkwyjxW,[],4383,20,-0.802,Negative
"These racist acts have got to stop. No one should be targeted for what they look like, where they or their ancestor… https://t.co/Ah0S6rAZPR",[],5713,23,-0.7096,Negative
Here's the simple truth: This nation has never been defeated when we're together — and we're not going to be defeat… https://t.co/xd3ArHnjsv,[],4093,22,0.5932,Positive
"When we emerge from this crisis, we can't just go back to the way things were. We need to build a better future for all.",[],16474,25,-0.4543,Negative
"To combat COVID-19, we need a decisive public health response to curb its spread and a comprehensive economic respo… https://t.co/vSr5poDJOh",[],3601,20,0.128,Positive
"When somebody is President of the United States, the responsibility is total. https://t.co/hmhkBymGob",[],22655,13,0.4215,Positive
"So this week, we’re working through what ours will be. There are a few I know: compassion, kindness, humility, grat… https://t.co/ZRzAgvK4Y5",[],1843,21,0.7184,Positive
"We won’t defeat this President by being like him. We’ll win by doing the opposite. Where he seeks to divide us, we’… https://t.co/93wvUj8cTU",[],3402,23,0.5106,Positive
Mayor @PeteButtigieg’s campaign had a set of “rules of the road” that helped define the character of his campaign a… https://t.co/k8HxdpCSEq,[],1987,21,0.0,Neutral
"In the Biden family, we have a code: My mom used to always tell me, “Joey, no one is better than you. Everyone is y… https://t.co/uhcAdu4k91",[],10531,26,0.1779,Positive
"Managing an economic relief and recovery effort is hard, painstaking work. The devil is in the details. It’s all ab… https://t.co/RVs04ezwPa",[],4735,21,-0.4019,Negative
"We are building the movement that will beat Donald Trump.

Join us: https://t.co/gnaFCACYrW https://t.co/pHIXCHZ0cm",[],6872,14,0.296,Positive
Millions of folks are relying on the workers at the front lines of this crisis. I’ll be talking to a few of them fo… https://t.co/BOTWhdnSQ0,[],2129,25,-0.7073,Negative
"This afternoon, I’ll be hosting a virtual town hall with a few workers on the front lines of this crisis. Tune in a… https://t.co/BWq9iKMbvw",[],1262,24,-0.7073,Negative
COVID-19 is amplifying so many inequities in our society. We have to ensure support gets to those who need it immed… https://t.co/slYvBe8qXd,[],3484,22,0.6486,Positive
The President’s vanity is preventing people from paying their bills. https://t.co/NjtUDJbY4e,[],20358,11,-0.25,Negative
"We are in a battle for the soul of this nation and I’m proud to have the fiercest of fighters, Senator @EWarren, on… https://t.co/QKZKkOAsyf",[],10253,24,0.0772,Positive
From my basement to your sneaker room. Tune in Thursday at 11 PM ET on @SHODesusAndMero to watch! https://t.co/3gPnxCwTVe,[],1971,19,0.0,Neutral
I want Donald Trump to look these folks in the eye and explain to them why they or their loved ones haven’t been ab… https://t.co/TJnisBXcEG,[],17138,25,0.6369,Positive
Let’s do this. https://t.co/INkan0GxGL,[],30906,4,0.0,Neutral
"Millions of people are relying on the workers on the front lines of this crisis. Tomorrow, I’ll be joined by a few… https://t.co/K4Ed2B45eB",[],1702,23,-0.7073,Negative
"You have great taste, @SpeakerPelosi. https://t.co/96cJJaBHFW",[],3621,6,0.6249,Positive
"Stories like this showcase exactly who we are as Americans. In times of crisis, we stand as one. We help out folks… https://t.co/3c6uzjf4e7",[],2738,23,0.0258,Neutral
"President Obama understands, as I do, that we will come through this crisis stronger. And then we’ll not only rebui… https://t.co/mhYY7ZHx7W",[],6977,21,-0.5065,Negative
"Barack — This endorsement means the world to Jill and me. We’re going to build on the progress we made together, an… https://t.co/Ry26JJnnYO",[],29854,23,0.6625,Positive
"Leadership is about never proclaiming power. It’s about collaboration, it’s about coming together in a crisis and f… https://t.co/CVFrdCAlRt",[],5341,19,-0.6249,Negative
I am not running for office to be King of America. I respect the Constitution. I’ve read the Constitution. I’ve swo… https://t.co/bCWhCNvMbm,[],16551,22,0.4767,Positive
I want to congratulate @judgekarofsky on her hard-earned victory tonight. In the face of rampant voter suppression… https://t.co/FrIEA3VmLl,[],7677,18,0.5423,Positive
I am grateful to have the support of so many Wisconsinites and proud of the courage and commitment folks showed dur… https://t.co/gQ7QoI1FEZ,[],7550,22,0.9274,Positive
It shouldn't take a global pandemic shutting down schools to end school shootings. https://t.co/H9Xwn6Mhkd,[],15323,14,0.0,Neutral
"For months, the Trump Administration was repeatedly warned about the threat COVID-19 posed to our nation. They igno… https://t.co/mHw4sG0mDD",[],6752,19,-0.6705,Negative
We’re in the middle of a global pandemic. We need a president who actually listens to public health experts. https://t.co/A4LvRY36nY,[],7185,20,0.0,Neutral
"To Bernie’s supporters: I see you, I hear you, and I understand the urgency of what it is we have to get done in th… https://t.co/6uHPJBEHws",[],3255,26,0.4404,Positive
Unity. https://t.co/cZxaRCY8jr,[],20059,2,0.0,Neutral
I'm speaking now about our nation's economic response to COVID -- and I'll have a special guest with me. Tune in: https://t.co/VTJPX6da0v,[],5705,22,0.4019,Positive
"Folks, I hope you'll join my 2:00 PM Economic Response to COVID-19 remarks — I'll be joined by a special guest. Tun… https://t.co/SrrIY4BShh",[],1306,23,0.7783,Positive
Our U.S. Postal Service workers are at the front lines of this crisis. Millions of people are relying on them for t… https://t.co/shx0FxTZZ3,[],10480,23,-0.7073,Negative
Tune in at 2:00 PM today for remarks on the urgent and dire need for a full economic response to COVID-19 at… https://t.co/k1T1oCjiyU,[],1321,23,-0.296,Negative
"For this episode of Here’s the Deal, Pulitzer Prize-winning author Jon Meacham joined me to discuss presidential le… https://t.co/1nnlg1xXt9",[],2069,19,0.0,Neutral
We're facing a crisis unlike any we've faced before — and I couldn't be prouder of how the American people are resp… https://t.co/Hxbj3nIwj8,[],5756,23,-0.7736,Negative
"To everyone on the front lines of the fight against COVID-19, thank you. We truly couldn't get through this without you.",[],10082,21,0.4215,Positive
"As we prepare to reopen America, we have to remember what this crisis has taught us: The administration’s failure t… https://t.co/m44e595Ofn",[],10506,21,-0.8472,Negative
"Folks, we just released a special Sunday episode of Here’s the Deal! @RevDrBarber joined me for a discussion on fai… https://t.co/uM04oEYPew",[],1739,21,0.4574,Positive
"This Easter, Jill and I wish all of you and your families a safe and joyful celebration, and we join our prayers wi… https://t.co/Rf13SVMeM7",[],6709,24,0.8934,Positive
"RT @DrBiden: While our family may be physically distancing, our traditions keep us connected. Ready for Easter! https://t.co/Ay3hkAzlq3",[],3178,18,0.4199,Positive
We are in the middle of a global pandemic — and people need access to health care now more than ever. Donald Trump… https://t.co/9Yn6CBDCgq,[],15402,24,0.4939,Positive
"This new enemy may be unseen, but we have the tools, the expertise, the will, and the spirit to defeat it. There is… https://t.co/RM2sobSYod",[],7016,24,-0.6369,Negative
We need to help as many working families and small businesses as possible. Workers who have lost their jobs or seen… https://t.co/zxxAntddw7,[],4649,22,0.1027,Positive
We are months into this crisis and our heroes on the front lines still don't have the protective equipment they nee… https://t.co/KA8niwhb6o,[],8028,22,-0.3767,Negative
"Now more than ever, we have to choose hope over fear, unity over division, truth over lies, and science over fiction.",[],16978,21,-0.2023,Negative
President Trump needs to do everything in his power to expand the number of testing sites and surge the number of t… https://t.co/UJfOFGL0ZD,[],10534,23,0.4404,Positive
"The American people are strong, tough, brave, and big-hearted. There's nothing we can't do if we do it together.",[],8748,19,0.7351,Positive
No one should be forced out of their home in the middle of a global pandemic. We need to freeze rent for people who… https://t.co/YSoVhgJxso,[],4394,25,-0.6124,Negative
We need a president who demonstrates the leadership to address every aspect of this pandemic  —  including the spat… https://t.co/RkYvkaiKP8,[],5312,20,0.0,Neutral
The folks on the front lines of this crisis are American heroes. https://t.co/ZBwPwiVTL9,[],2018,13,-0.3767,Negative
"La historia de los EE.UU. es la historia de gente común que hace cosas extraordinarias. Sé que unidos, y como una n… https://t.co/hqmXJ27zZj",[],1033,23,0.0,Neutral
"The health inequities being exposed by COVID-19 are unconscionable.

We can do better. We have to. https://t.co/2T1hcOas9z",[],2346,17,0.3818,Positive
"Whether you supported Bernie or any other candidate throughout the primary, know that there is a home for you in ou… https://t.co/VMuIByK2yp",[],17072,22,0.3182,Positive
America’s story is one of ordinary people doing extraordinary things given half a chance. This virus is tough. But… https://t.co/RJ0pPnMTVr,[],9676,20,0.128,Positive
The stakes in this election have never been higher. We have to come together and beat Donald Trump.,[],16428,18,0.0,Neutral
"This virus can hit anyone — regardless of race, economic status, or access to power — but it doesn’t impact every c… https://t.co/iDL9r8sPh9",[],3263,23,0.0,Neutral
"The devastating unemployment numbers have made one thing even clearer: We need a fourth coronavirus relief package,… https://t.co/BnueakwXOS",[],3011,18,-0.6249,Negative
This morning's news of another rise in unemployment claims—on top of the millions already filed—is devastating. We… https://t.co/xpvHNhfaX4,[],4285,18,-0.7506,Negative
"I can't believe I have to say this, but we should be expanding the number of testing sites and surging the number o… https://t.co/UbUVws0ms6",[],20069,24,0.2263,Positive
"We have to do more to ease the economic burden on working people. So today, I'm adopting two new policies to help d… https://t.co/4pYBAfbi2x",[],9021,24,0.3774,Positive
Let me be clear: No one should have to pay for their coronavirus treatment.,[],20906,14,0.0,Neutral
Eleven-year-old Isaac Johnston asked me what else kids should be doing in addition to washing their hands and stayi… https://t.co/5pfMFFjMcT,[],1453,20,0.0,Neutral
A total of about 17 million people have filed for unemployment over the last three weeks. This is unprecedented.… https://t.co/3NWXChlcds,[],5143,20,-0.4404,Negative
We're seeing the soul of our nation on full display every day in this crisis — and it makes me so proud to be an Am… https://t.co/ns2cFIsnzv,[],3726,27,-0.2225,Negative
"If we come together, we will defeat Donald Trump. And when we do that, we will not only do the hard work of rebuild… https://t.co/Sfbv5DXqX5",[],22693,25,-0.5267,Negative
This nation has never been defeated when we’re together. And we’re not going to be defeated now.,[],11151,17,-0.1396,Negative
Join our virtual town hall on unemployment and the issues currently facing working families across the nation. Tune… https://t.co/fV5LS55SM9,[],2247,19,-0.1779,Negative
"The coronavirus is not Donald Trump's fault, but the slow and chaotic response to it is. He's the commander in chie… https://t.co/jMP1HXgwOh",[],6871,22,-0.5677,Negative
"The primary is over, but we're just getting started. We're building a campaign to defeat Donald Trump and ensure th… https://t.co/NmyFoevMj5",[],3293,21,-0.1531,Negative
"In the wake of COVID-19, working families across the country are facing a whole new set of challenges. This afterno… https://t.co/VQVlOlbvTh",[],1590,21,0.0772,Positive
Together we will defeat Donald Trump. But we will also address the climate crisis. We will make college affordable.… https://t.co/MJiP5ggtWQ,[],4031,20,-0.8248,Negative
And to Bernie’s supporters: I know that I need to earn your votes. And I know that might take time. But I want you… https://t.co/KyZsklPE0s,[],7533,25,0.34,Positive
We know how hard this is. You have put the interest of the nation – and the need to defeat Donald Trump – above all… https://t.co/6PBZfQpRwd,[],2105,26,-0.1027,Negative
"To Bernie and Jane, as friends, from Jill and me: You haven’t just run a political campaign; you’ve created a movem… https://t.co/Sf63u68paU",[],1748,22,0.6249,Positive
"I know Bernie well. He’s a good man, a great leader, and one of the most powerful voices for change in our country.… https://t.co/ZG2959cX2j",[],13739,24,0.9041,Positive
"As Jewish families across America and around the world prepare to observe the first night of Passover, Jill and I w… https://t.co/H3G5yTzCsG",[],2047,22,0.0,Neutral
It is a national disgrace that our health care workers still don't have the protective equipment they need. Donald… https://t.co/PsubZfc5bK,[],3097,20,0.0,Neutral
We’re starting to see evidence that long-term exposure to air pollution—which disproportionately affects communitie… https://t.co/SysTZ8X5Y1,[],5411,15,0.0,Neutral
The weeks ahead will be some of the toughest we’ve ever experienced as a nation. We need to face them with the same… https://t.co/lFUqRdN6nZ,[],8908,24,-0.0772,Negative
"Folks, I know these are tough times, but this crisis has made it clearer than ever how much elections matter — and… https://t.co/JbPtPj04wo",[],1751,23,-0.8365,Negative
@blackenterprise Jill and I send our heartfelt condolences to the entire Graves family. As the founder of Black Ent… https://t.co/jv62H1FkKN,[],80,20,0.3182,Positive
"On #WorldHealthDay, we thank the tireless health care workers fighting COVID-19, and we see clearly why protecting… https://t.co/aRDCtQOkQ5",['WorldHealthDay'],3004,18,0.7096,Positive
Secretary Modly's resignation is appropriate and called for. His disparaging remarks were far beneath the dignity o… https://t.co/iUGQEg4BnC,[],8126,18,-0.4019,Negative
What do Fig Newtons and peanut butter and jelly sandwiches have in common? Listen to this preview of this week's po… https://t.co/XciLGxGsBN,[],1147,22,0.0,Neutral
Congressman John Lewis is a moral giant who has spent his entire life pushing our nation to live up to our highest… https://t.co/oYoHXZL9up,[],11126,23,0.0,Neutral
We're going to get through this. Together. https://t.co/Te1Ep3RG2y,[],6200,8,0.0,Neutral
"For months, I called on President Trump to step up and take the action necessary to combat COVID-19.

But week afte… https://t.co/O6HQVZ9jhs",[],8512,22,-0.1779,Negative
"Judy, from itsJudysLife, asked an important question during our Family Town Hall on COVID-19: What extra precaution… https://t.co/zOHTqGX5RE",[],772,18,0.2023,Positive
We need a president who actually listens to the experts and heeds their advice. https://t.co/J7VA462Aff,[],10924,15,0.0,Neutral
"Mr. President, I hope we can gather in Milwaukee, but that is going to depend on you stepping up and doing what nee… https://t.co/9em7lxCvM1",[],7854,24,0.2382,Positive
"Folks, our second episode of Here’s the Deal is live! This week, @GovWhitmer joins me for a discussion on COVID-19,… https://t.co/p8lAS0ltoc",[],1821,21,0.0,Neutral
It is close to criminal the way they’re dealing with Captain Crozier. He spoke up to protect his sailors — he shoul… https://t.co/SKNQidDRYP,[],6824,23,-0.2023,Negative
"During our Family Town Hall on COVID-19, I was asked what we can do to prevent this from happening again. Here’s wh… https://t.co/79mWBQLZAs",[],5638,23,0.0258,Neutral
"RT @TeamJoe: If you'd rather watch something else, watch our Kids and Families Town Hall instead: https://t.co/sJ00nNYxNr https://t.co/ZseT…",[],1042,18,0.0,Neutral
"During these uncertain times, getting the right information out there is so important.

Myself and @DrBiden had the… https://t.co/0Q8E7N4aEg",[],1667,19,0.0429,Neutral
These health care workers — and all those on the front lines of this fight — are American heroes. https://t.co/UCATe5J23m,[],6508,20,0.5423,Positive
Every day that Donald Trump refuses to use the full power of the Defense Production Act further threatens American lives.,[],15618,20,-0.2732,Negative
"We all want to protect our families — the first step is arming ourselves with the facts.
 
@DrBiden and I hosted a… https://t.co/D2vA604pkT",[],1218,23,0.4404,Positive
We are at war with this virus — and the health care workers on the front lines are our soldiers. It is unacceptable… https://t.co/rXNbKwK6tN,[],7723,24,-0.1779,Negative
"Out of every crisis, America has always emerged stronger — and we will again. We will not be defeated. https://t.co/HLR9WBZBhR",[],5215,20,0.0139,Neutral
Donald Trump needs to reopen Obamacare enrollment immediately. This is no time to put pettiness and ideology above… https://t.co/gMqhQOZsGZ,[],9939,19,-0.296,Negative
"Jill and I had the pleasure of hosting a town hall with family vloggers ItsJudysLife, The Curly Coopers, and JHouse… https://t.co/5DzfBu6jHC",[],758,21,0.5719,Positive
