Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
"Biden did poorly in big cities (Politico), except those of Detroit (more votes than people!), Philadelphia, Atlanta… https://t.co/0cCyv36E31",[],57488,18,0.0,Neutral
"RT @LouDobbs: Trump says coronavirus vaccine deliveries will start next week

https://t.co/fjhRqmaQ7N",[],13117,12,0.0,Neutral
https://t.co/krPhg9V5oi,[],33304,1,0.0,Neutral
"Biden can only enter the White House as President if he can prove that his ridiculous “80,000,000 votes” were not f… https://t.co/kyFRUnUL46",[],92362,22,-0.3612,Negative
"RT @yossi_melman: Mohsen Fakhrizadeh has been assassinated in Damavand, east of Tehran according to reports in Iran. He was head of Iran’s…",[],15485,22,0.0,Neutral
RT @yossi_melman: לאחר הכחשות ממשלת אירן מודה רשמית כי פחירזאדה בכיר מדעני תכנית הגרעין שלה חוסל ליד טהרן. בהודעה רשמית משמרות המהפכה מספיד…,[],4915,23,0.0,Neutral
"RT @nytimes: Breaking News: Iran’s top nuclear scientist was fatally shot in northern Iran, state media reported. He was seen as the force…",[],9896,23,-0.5267,Negative
RT @DanScavino: 🤔 https://t.co/XEo6NoM1D1,[],28964,4,0.0,Neutral
"Big Tech and the Fake News Media have partnered to Suppress. Freedom of the Press is gone, a thing of the past. Tha… https://t.co/zrv9OmwkD0",[],44445,24,0.2732,Positive
So much truth! https://t.co/KGBQDEPEkV,[],41208,4,0.4349,Positive
All newly rebuilt military! https://t.co/EFwUReJgcD,[],28050,5,0.0,Neutral
RT @DanScavino: https://t.co/2EkFYjqjQy,[],35888,3,0.0,Neutral
Yesterday’s news conference being broadcast in full now on @Newsmax. Enjoy!,[],34190,11,0.5411,Positive
"No, the 2020 Election was a total scam, we won by a lot (and will hopefully turn over the fraudulent result), but w… https://t.co/Jhvlijp3Pi",[],34300,24,-0.0682,Negative
https://t.co/wYYTUuM5ih,[],22599,1,0.0,Neutral
RT @OANN: Data group exposes widespread mail-in ballot fraud - https://t.co/GHSjhkq0sF #OANN https://t.co/Tc0VqMDeyA,['OANN'],13229,13,-0.6486,Negative
"RT @OANN: Attorney diGenova says fraud, deception in Pa. election is ‘truly staggering’ - https://t.co/LnSJ69l4s5 #OANN https://t.co/DxRDHy…",['OANN'],17607,17,-0.7717,Negative
"RT @newsmax: Newsom, 'Bumbling Biden' and more - who are the Top 5 BIGGEST TURKEYS of the week? 🦃 - Newsmax TV's Grant Stinchfield @stinchf…",[],9119,25,0.5106,Positive
"RT @newsmax: ""They got caught.""  - President Trump fires off on the perpetrators of 'fraud,' and applauds Rudy Giuliani for his efforts. ht…",[],13912,23,-0.5267,Negative
"RT @newsmax: Ric Grenell: The case against Michael Flynn was ""completely OVERBLOWN."" https://t.co/v1lfHDa9cn",[],9529,13,0.0,Neutral
"RT @realDonaldTrump: A must read. Impossible for Biden to have overcome these, and even greater, odds! https://t.co/cmYFY0va6p",[],53431,17,0.4199,Positive
"RT @realDonaldTrump: Just saw the vote tabulations. There is NO WAY Biden got 80,000,000 votes!!! This was a 100% RIGGED ELECTION.",[],99694,21,-0.793,Negative
Wow! Twitter bans highly respected Pennsylvania State Senator Doug Mastriano after he did a great job of leading a… https://t.co/UTcDvflhPD,[],74047,20,0.9115,Positive
"BIG NEWS: Pennsylvania Poll Watcher: USB Drives uploaded to machines, gave Biden thousands of votes. Says 47 USB Dr… https://t.co/WB6uZxzjmi",[],73686,20,0.0,Neutral
“President Trump nominates record number of Federal Judges.” @OANN,[],28110,9,0.0772,Positive
"REPORT: Biden’s Thanksgiving Day Address gets just 1000 views online, a record low. Observers say a candidate with… https://t.co/VolQbC3FZN",[],53436,19,-0.2732,Negative
RT @TeamTrump: President @realDonaldTrump delivers a #Thanksgiving message via video conference to members of the U.S. military https://t.c…,['Thanksgiving'],12125,18,0.0,Neutral
"RT @TeamTrump: President @realDonaldTrump says vaccine distribution will “start next week and the week after” for frontline workers, senior…",[],12758,19,0.0,Neutral
"For purposes of National Security, Section 230 must be immediately terminated!!!",[],80155,11,0.5067,Positive
Twitter is sending out totally false “Trends” that have absolutely nothing to do with what is really trending in th… https://t.co/B8DIPJ3eT7,[],57065,21,0.0,Neutral
"I gave a long news conference today after wishing the military a Happy Thanksgiving, &amp; realized once again that the… https://t.co/TUrFrFombM",[],59587,21,0.6808,Positive
"A must read. Impossible for Biden to have overcome these, and even greater, odds! https://t.co/cmYFY0va6p",[],53431,15,0.4199,Positive
https://t.co/Yxc9Lom3As,[],26425,1,0.0,Neutral
A brilliant woman of courage! https://t.co/2hFos1Uwen,[],32008,6,0.807,Positive
"RT @DavidJHarrisJr: The media tried to ignore it, here are clips from the hearing. 
https://t.co/NtIVK37eAF",[],20199,15,-0.3612,Negative
So much TRUTH! https://t.co/zdVj5Dnwnb,[],23375,4,0.5579,Positive
"Will go down much further. Weekend daytime even worse, dead. They still don’t get it. Fantastic alternatives! The l… https://t.co/kKdtolBhjs",[],21509,20,-0.6239,Negative
"A total FRAUD. Statehouse Republicans, proud, strong and honest, will never let this travesty stand! https://t.co/N28yIoRsm5",[],31840,16,-0.2006,Negative
"RT @DavidJHarrisJr: Sidney Powell and Lin Wood hit Georgia with 104-page lawsuit.
https://t.co/cDsbK1s2MG",[],17672,13,-0.2263,Negative
No thanks! https://t.co/IYQSotnMG9,[],26926,3,-0.4015,Negative
HAPPY THANKSGIVING! https://t.co/56e8Qy7O22,[],39772,3,0.6932,Positive
"Just saw the vote tabulations. There is NO WAY Biden got 80,000,000 votes!!! This was a 100% RIGGED ELECTION.",[],99694,19,-0.793,Negative
"RT @LLinWood: Thanksgiving Eve News!

11th Circuit granted my Emergency Motion for Expedited Review of lawsuit challenging validity of GA e…",[],49776,21,-0.2942,Negative
https://t.co/qr4Q8U76ds,[],37665,1,0.0,Neutral
Have a great life General Flynn! https://t.co/Qj21mnMP0k,[],39691,7,0.6588,Positive
RT @realDonaldTrump: The “losers &amp; suckers” statement on dead military heroes has been proven to be a total fabrication and lie. IT WAS NEV…,[],46112,24,-0.25,Negative
"RT @LindseyGrahamSC: @realDonaldTrump I hope General Flynn can now move forward with his life.

Well done President Trump!",[],9992,18,0.6476,Positive
"RT @Cernovich: After today’s Pennsylvania hearing, no person of good faith can claim this was a fair and free election.",[],21905,20,0.8442,Positive
Great people. Tonight! https://t.co/sfLkaRu1Y5,[],12436,4,0.6588,Positive
RT @RepAndyBiggsAZ: The U.S. economy has enjoyed incredible momentum since President @realDonaldTrump took office thanks to his commitment…,[],10038,18,0.7351,Positive
Great job Mark! https://t.co/3yc02yFnGV,[],17970,4,0.6588,Positive
RT @RepAndyBiggsAZ: Quite a few.,[],8983,5,0.0,Neutral
"RT @RepDLesko: The Dow Jones average surpassed 30,000 for the first time ever! Thanks to President @realDonaldTrump's pro-growth, pro-Ameri…",[],10661,19,0.4926,Positive
RT @RepDLesko: Virtual learning hurts many students. The results after over a semester of online learning prove that schools NEED to offer…,[],7271,22,-0.4767,Negative
"RT @SenRickScott: This election has shown we need major reforms to our election systems, including Voter ID laws across the nation, to prot…",[],12387,23,0.0,Neutral
"RT @GovRonDeSantis: Florida has had six consecutive months of month-over-month job growth. Over the past month alone, Florida has gained mo…",[],17375,21,0.4939,Positive
"RT @GovRonDeSantis: As we get more good news regarding therapies and vaccines, Florida is working hard to make sure that we serve our state…",[],7507,24,0.624,Positive
"RT @RepMattGaetz: President Trump should pardon Flynn, the Thanksgiving turkey, and everyone from himself, to his admin, to Joe Exotic if h…",[],7854,22,0.3182,Positive
"RT @RaheemKassam: “We need to strike a middle course – one that encourages China’s rise..."" said Biden's pick for National Security Advisor…",[],10063,22,0.5859,Positive
RT @RepLeeZeldin: Republicans will take back the House in 2022.,[],7354,10,0.0,Neutral
"This Election was RIGGED, but we will WIN! https://t.co/luS6SnFscx",[],33827,9,0.7561,Positive
"RT @RepLeeZeldin: You can’t unite our country by demanding Trump supporters just sit down, shut up &amp; suck it up. It doesn’t work like that.…",[],13348,25,0.1531,Positive
"RT @RepLeeZeldin: The MS-13 crackdown continues. The feds must stay on offense and not let up. 
https://t.co/Kib56R77Qd",[],6713,17,-0.25,Negative
"RT @replouiegohmert: If we don’t stop the fraud and fix the system, 2022, 2024 and beyond won’t be free and fair elections. We must preserv…",[],11171,25,-0.1027,Negative
"RT @MarkMeadows: Congratulations to General Flynn—a well deserved day for an American Patriot. 

What the left did to him and his family th…",[],11133,23,0.7184,Positive
Corrupt Election! https://t.co/MxNjfCEtKP,[],18957,3,0.0,Neutral
Big news! https://t.co/A7t5YMNeYU,[],30490,3,0.0,Neutral
https://t.co/FJ6UcmXq5G,[],27762,1,0.0,Neutral
RT @MarkMeadows: BIG news in Nevada: a Judge has allowed NV Republicans to present findings of widespread voter fraud in a Dec. 3rd hearing…,[],37602,24,-0.5859,Negative
“Data group exposes wide spread Mail-In Ballot Fraud.” @ChanelRion  @OANN,[],53030,10,-0.128,Negative
It is my Great Honor to announce that General Michael T. Flynn has been granted a Full Pardon. Congratulations to… https://t.co/4zoiOuWaT5,[],97589,21,0.9382,Positive
https://t.co/axJSsyVFJw https://t.co/eazLIxTAIz,[],30453,2,0.0,Neutral
I will be speaking before a very important Pennsylvania State Senate hearing which is in process now. Talking about… https://t.co/CqbhHiCwAb,[],49483,20,0.2716,Positive
"RT @TeamTrump: WATCH: Crowd gasps after finding out that a mysterious spike of votes in Pennsylvania had 600,000 votes for Biden and only 3…",[],45683,24,0.0,Neutral
RT @TeamTrump: GOP poll watcher on how he was denied access to watch polls in Philadelphia https://t.co/VOMKfM6vGn,[],17653,17,-0.4404,Negative
RT @TeamTrump: GOP observer Justin Kweder: Hundreds of thousands of Philadelphia mail-in ballots were processed with ZERO civilian oversigh…,[],19716,19,0.0,Neutral
"RT @TeamTrump: Mayor @RudyGiuliani: During the course of this election, big tech and the media have only let one side be heard https://t.co…",[],17202,23,0.0,Neutral
Rudy Giuliani is right now on @OANN!,[],28880,7,0.0,Neutral
RIGGED ELECTION!,[],79291,2,-0.4199,Negative
The “losers &amp; suckers” statement on dead military heroes has been proven to be a total fabrication and lie. IT WAS… https://t.co/AKmQBFYqNE,[],46112,22,-0.25,Negative
But 2020 is a long way from over! https://t.co/usdkMvGMhK,[],32415,9,0.0,Neutral
"RT @jsolomonReports: Trump team wins hearings in Arizona, Michigan and Pennsylvania legislatures on election concerns | Just The News
https…",[],21439,20,0.5719,Positive
"RT @jsolomonReports: Rep. McClintock says with Congress and the presidency the left would pack the court and more | Just The News
https://t…",[],7659,23,0.0,Neutral
"Marc Morano, https://t.co/Cr5nLeebPy  “Perhaps President Trump’s greatest accomplishment is United States Energy Dominance.”",[],18294,13,0.8442,Positive
"RT @RealSLokhova: Judge Sullivan was supposed to proceed ""with dispatch"" (in a quick and efficient way) in Gen Flynn's case.

Three months…",[],13821,22,0.4215,Positive
"RT @Lrihendry: In GA, they threw away the envelops with the signatures that the ballots came in, then commingled the mail-in ballots with t…",[],23151,24,0.0,Neutral
RT @realDonaldTrump: Poll: 79 Percent of Trump Voters Believe ‘Election Was Stolen‘ https://t.co/PmMBmt05AI via @BreitbartNews They are 100…,[],45231,18,0.0,Neutral
RT @TeamTrump: The Great American Comeback is ONLY possible with President @realDonaldTrump!,[],14248,12,0.6588,Positive
"RT @LLinWood: Make requests for the video footage, Georgia Patriots. Overwhelm them so that they CANNOT destroy the evidence.

Follow the C…",[],23730,22,0.2846,Positive
"RT @LLinWood: I have worked closely with @SidneyPowell1 &amp; others over recent weeks.

The lawsuit Sidney will be filing tomorrow in GA speak…",[],41040,23,-0.2263,Negative
RT @VicToensing: Hubby and I working with @RudyGiuliani on @realDonaldTrump legal election fight. Go to @Parler to read facts @Twitter won’…,[],17933,21,-0.2732,Negative
RT @VicToensing: Go to Parler and see my TRUTHFUL post about the corrupt Democratic cities like Philly and Detroit and how they corrupted t…,[],10453,24,0.7378,Positive
"RT @VicToensing: Someone, maybe @FoxNews, should educate its unsophisticated reporter @KristinFisher what evidence is. @RudyGiuliani quoted…",[],15480,16,-0.296,Negative
RT @VicToensing: In Detroit vote counters were instructed to “pre-date” absentee ballots and “not to look for deficiencies in ballots.” Fro…,[],14350,21,-0.2732,Negative
RT @LLinWood: https://t.co/8QR5S3tQmN,[],31037,3,0.0,Neutral
RT @Dbargen: How is a software update made on the night of the election to machines that are not supposed to be connected to the Internet?…,[],10683,26,0.0,Neutral
RT @mschlapp: Breaking News: NV judge agrees to hear evidence of illegal voting and allow Republicans/Trump campaign to depose those who kn…,[],17122,22,-0.2263,Negative
RT @Lrihendry: Report: 6K fake Biden votes found in Arizona “lead“ drops to 4K,[],21135,14,-0.4767,Negative
RT @LouDobbs: BREAKING NEWS: @SidneyPowell1 says her lawsuit in Georgia could be filed as soon as tomorrow and says there’s no way there wa…,[],26448,24,-0.4767,Negative
"RT @PJStrikeForce: Opinion: The Thieves Who Stole Our Election Got Sloppy

https://t.co/tFgNgCX1Ka",[],11417,12,-0.5106,Negative
"RT @LouDobbs: Election Fraud Exposed: The Amstead Project’s Phill Kline explains why he wants nearly 157,000 votes thrown out in Wisconsin-…",[],15190,21,-0.6249,Negative
"RT @toddeherman: This is video put it over the top for me. Election was stolen

I shared @justin_hart's data showing pattern of 4:00 AM dat…",[],13121,25,-0.0,Neutral
RT @justin_hart: You know what's even MORE suspicious than BIG vote dumps giving Biden the lead in WI and MI? Taking AWAY votes from @realD…,[],15735,25,-0.5894,Negative
https://t.co/fps08npGqJ https://t.co/e7giu2jEG1,[],19828,2,0.0,Neutral
"Should President Trump concede to Biden? Poll Results: No: 190,593  (98.9%) Yes: 2,181  (1.1%) Total Votes: 192,774… https://t.co/VTeSnDblir",[],63258,18,0.4019,Positive
Great job @DrPaulGosar. Thanks!,[],20430,4,0.807,Positive
https://t.co/8nQIlSWart,[],24873,1,0.0,Neutral
...This could also be very helpful to @SenDavidPerdue and @SenatorLoeffler. Why is he afraid of Stacey Abrams? We d… https://t.co/qnneH6Tahi,[],24480,20,0.4754,Positive
"Why isn’t the @GASecofState Brad Raffensperger, a so-called Republican, allowing us to look at signatures on envelo… https://t.co/jgJDOKJjAt",[],44030,18,0.0,Neutral
AMERICA FIRST!!!,[],75640,2,0.0,Neutral
"On behalf of the entire Trump Family, I want to wish every American a Healthy and Happy Thanksgiving! Today we gath… https://t.co/DT0JVRQLVK",[],38616,22,0.8655,Positive
https://t.co/fTYnJXXYTl,[],31009,1,0.0,Neutral
"Remember, the GSA has been terrific, and Emily Murphy has done a great job, but the GSA does not determine who the… https://t.co/GvcsEFyvvR",[],57892,23,0.5574,Positive
RT @DrPaulGosar: Do not read this affidavit from an IT expert. We know what is documented here is impossible as the Maricopa County Supervi…,[],25284,24,0.0,Neutral
RT @ColumbiaBugle: “I concede NOTHING!!!!!” https://t.co/mIJ2asFFnd,[],24240,6,0.0,Neutral
That says it all about Mattis. Obama fired him. I should have fired him sooner. Did best work after he was gone. Wo… https://t.co/PNWwJK78wx,[],30170,24,-0.4588,Negative
"“In Wisconsin, somebody has to be indefinitely confined in order to vote absentee. In the past there were 20,000 pe… https://t.co/LHpH5e3oi3",[],50396,21,-0.2732,Negative
RT @RandyRRQuaid: TIME TO MAKE OAN &amp; NEWSMAX RICH. FOX IS DEAD TO ME! https://t.co/IhnDXCJ7a7,[],19224,15,-0.2481,Negative
Are you listening Republicans? https://t.co/N5heB6gvwb,[],46848,5,0.0,Neutral
"Thank you Randy, working hard to clean up the stench of the 2020 Election Hoax! https://t.co/I1hgtxe486",[],33076,16,-0.2244,Negative
